member_id,permno,symbol,ticker_history,company_name,current_security_name,start_date,end_date,source,cik,gics_sector,gics_sub_industry,headquarters_location,founded,quote_symbol,quote_status,quote_note
permno-26294-19781005,26294,LIT,LIT,LITTON INDUSTRIES INC,,1978-10-05,1994-03-17,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-26542-19781005,26542,TGT,"TEN, TGT",TENNECO INC; TENNESSEE GAS TRANSMISSION CO,,1978-10-05,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-23579-19781005,23579,TXT,TXT,TEXTRON INC; TEXTRON AMERICAN INC,,1978-10-05,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-43123-19781026,43123,TDY,"ATI, ALT, TDY",A T I INC; ALLEGHENY TELEDYNE INC; ALLEGHENY TECHNOLOGIES; TELEDYNE INC,,1978-10-26,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-21995-19781124,21995,NWT,"NW, NWT",NORTHWEST INDUSTRIES INC; CHICAGO & NORTH WESTERN RY CO,,1978-11-24,1985-07-31,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-32475-19781214,32475,PCI,"GW, GFW, PCI",GULF & WESTERN INC; GULF & WESTERN INDS INC; PARAMOUNT COMMUNICATIONS INC,,1978-12-14,1993-11-22,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-26307-19790111,26307,REE,REE,RELIANCE ELECTRIC CO; RELIANCE ELECTRIC & ENGR CO,,1979-01-11,1979-12-26,wrds,,,,,,REE,auto,
permno-51561-19790208,51561,HSP,"HCA, HSP",HOSPITAL CORP AMERICA,,1979-02-08,1989-03-15,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-26390-19790208,26390,SKL,"SKB, SKL",SMITHKLINE BECKMAN CORP; SMITHKLINE CORP; SMITH KLINE & FRENCH LABS,,1979-02-08,1989-07-26,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-46754-19790208,46754,AMI,AMI,AMERICAN MEDICAL INTL INC; AMERICAN MEDICAL ENTERPRISES INC,,1979-02-08,1989-10-25,wrds,,,,,,AMI,auto,
permno-48653-19790208,48653,HUM,"XTC, HUM",EXTENDICARE INC; HUMANA INC,,1979-02-08,1993-03-05,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-52337-19790208,52337,THC,"NME, THC",TENET HEALTHCARE CORP; NATIONAL MEDICAL ENTERPRISES INC,,1979-02-08,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-19051-19790301,19051,TA,TA,TRANSAMERICA CORP,,1979-03-01,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-52564-19790503,52564,LVI,LVI,LEVI STRAUSS & CO,,1979-05-03,1985-09-04,wrds,,,,,,LVI,auto,
permno-22250-19790503,22250,HMX,"HSM, HMX",HART SCHAFFNER & MARX; HARTMARX CORP,,1979-05-03,1995-05-26,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-43553-19790503,43553,VFM,"VFC, VFM",VANITY FAIR MLS INC; V F CORP,,1979-05-03,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-25216-19790726,25216,STF,STF,STAUFFER CHEMICAL CO,,1979-07-26,1985-04-10,wrds,,,,,,STF,auto,
permno-36505-19790726,36505,SI,"SGN, SI",SIGNAL OIL & GAS CO; SIGNAL COMPANIES INC,,1979-07-26,1985-09-25,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-44652-19790730,44652,SKA,"SKG, ASC, SKA",SKAGGS COS INC; SKAGGS DRUG CTRS INC; AMERICAN STORES CO NEW,,1979-07-30,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-19502-19791011,19502,WAG,"WBA, WAG",WALGREENS BOOTS ALLIANCE INC; WALGREEN CO,,1979-10-11,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-48506-19791227,48506,DNB,"MCO, DNB",DUN & BRADSTREET CORP; DUN & BRADSTREET COS INC; MOODYS CORP; DUN & BRADSTREET CORP DEL; DUN & BRADSTREET INC,,1979-12-27,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-26382-19800117,26382,MEE,"FLR, MEE",MASSEY ENERGY CO; FLUOR CORP; FLUOR LTD,,1980-01-17,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-66800-19800214,66800,AIGR,"AIG, AIGR",AMERICAN INTERNATIONAL GROUP INC,,1980-02-14,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-61890-19800410,61890,WCH,"HWR, WCH",WALKER HIRAM CONSUMERS HOME LTD; WALKER HIRAM RES LTD,,1980-04-10,1986-10-22,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-26681-19800424,26681,UPJ,UPJ,UPJOHN CO,,1980-04-24,1995-11-02,wrds,,,,,,UPJ,auto,
permno-61794-19800617,61794,MGM,MGM,M G M U A ENTERTAINMENT CO; METRO GOLDWYN MAYER FILM CO,,1980-06-17,1986-04-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-25582-19800626,25582,HI,"HRS, LHX, HI",L3HARRIS TECHNOLOGIES INC; HARRIS CORP; HARRIS SEYBOLD CO; HARRIS INTERTYPE CORP,,1980-06-26,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-65816-19800828,65816,WAN,WAN,WANG LABORATORIES INC,,1980-08-28,1992-08-19,wrds,,,,,,WAN,auto,
permno-61970-19800929,61970,DKI,"KRA, DKI",DART & KRAFT INC; KRAFT INC NEW,,1980-09-29,1988-12-07,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-43132-19801002,43132,HYST,HYST,HYSTER CO,,1980-10-02,1984-02-29,wrds,,,,,,HYST,auto,
permno-60506-19801002,60506,PCAR,PCAR,PACCAR INC,,1980-10-02,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-62148-19801106,62148,CSX,CSX,C S X CORP,,1980-11-06,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-60628-19801106,60628,FDX,"FEDX, FDX",FEDEX CORP; FEDERAL EXPRESS CORP; F D X CORP,,1980-11-06,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-34147-19801120,34147,MAI,MAI,MICROWAVE ASSOCIATION INC; M A COM INC,,1980-11-20,1995-06-30,wrds,,,,,,MAI,auto,
permno-58640-19801120,58640,NT,"NE, NT",NORTEL NETWORKS CORP NEW; NORTHERN TELECOM LTD; NORTHERN ELECTRIC LTD; NORTEL NETWORKS CORP,,1980-11-20,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-17340-19801211,17340,FLY,"TGR, FLY",TIGER INTERNATIONAL INC; FLYING TIGER CORP,,1980-12-11,1989-02-08,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-60572-19801218,60572,ROLM,"RM, ROLM",ROLM CORP,,1980-12-18,1984-11-21,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-44644-19810226,44644,ADP,"AUD, ADP",AUTOMATIC DATA PROCESSING INC,,1981-02-26,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-45671-19810226,45671,SFA,SFA,SCIENTIFIC ATLANTA INC,,1981-02-26,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-59811-19810402,59811,TYM,"TSHR, TYM",TYMSHARE INC,,1981-04-02,1984-05-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-41523-19810514,41523,TXO,TXO,TEXAS OIL & GAS CORP,,1981-05-14,1986-02-12,wrds,,,,,,TXO,auto,
permno-40125-19810514,40125,CSZ,"CSC, DXC, CSZ",D X C TECHNOLOGY CO; COMPUTER SCIENCES CORP,,1981-05-14,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-52695-19810514,52695,GWW,GWW,GRAINGER W W INC,,1981-05-14,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-34032-19810618,34032,MAS,MAS,MASCO CORP,,1981-06-18,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-52070-19810625,52070,EDS,EDS,ELECTRONIC DATA SYS CORP,,1981-06-25,1984-10-24,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-59707-19810625,59707,DAPT,"DPT, DAPT",DATAPOINT CORP,,1981-06-25,1991-04-01,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-57592-19810625,57592,DGN,DGN,DATA GENERAL CORP,,1981-06-25,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-63255-19810706,63255,NB,NB,NABISCO BRANDS INC,,1981-07-06,1985-09-11,wrds,,,,,,NB,auto,
permno-10516-19810730,10516,ADM,ADM,ARCHER DANIELS MIDLAND CO,,1981-07-30,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-57381-19810813,57381,WMX,WMX,W M X TECHNOLOGIES INC; WASTE MANAGEMENT INC NEW; WASTE MANAGEMENT INC,,1981-08-13,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-45604-19810910,45604,SQB,SQB,SQUIBB CORP; SQUIBB BEECH NUT INC,,1981-09-10,1989-10-04,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-40838-19810910,40838,H,"GCN, H",HARCOURT GENERAL INC; GENERAL CINEMA CORP,,1981-09-10,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-22840-19810910,22840,SLE,"CFD, HSH, SLE",CONSOLIDATED GROCERS CORP; CONSOLIDATED FOODS CORP; HILLSHIRE BRANDS CO; SARA LEE CORP,,1981-09-10,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-21450-19811015,21450,SRD,"SOH, SRD",STANDARD OIL CO OH,,1981-10-15,1987-07-01,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-58464-19811029,58464,STAG,"STK, STAG",STORAGE TECHNOLOGY CORP,,1981-10-29,1984-11-07,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-28433-19811210,28433,KCG,"PNC, KCC, KCG",PERMANENTE CEMENT CO; KAISER CEMENT CORP; KAISER CEMENT & GYPSUM CORP,,1981-12-10,1987-03-04,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-58085-19811210,58085,WSTN,"WSN, WSTN",WESTERN COMPANY OF NORTH AMERICA,,1981-12-10,1988-02-10,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-16088-19820114,16088,WSW,WSW,WHITE SEWING MACHINE CORP; WHITE CONSOLIDATED INDS INC,,1982-01-14,1986-05-07,wrds,,,,,,WSW,auto,
permno-63060-19820304,63060,WEN,"WNDY, WEN",WENDYS INTERNATIONAL INC,,1982-03-04,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-45970-19820311,45970,ZRN,ZRN,ZURN INDUSTRIES INC,,1982-03-11,1995-12-19,wrds,,,,,,ZRN,auto,
permno-39538-19820311,39538,MAT,MAT,MATTEL INC,,1982-03-11,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-17137-19820408,17137,BSET,BSET,BASSETT FURNITURE INDUSTRIES INC,,1982-04-08,1995-10-31,wrds,,,,,,BSET,auto,
permno-64186-19820408,64186,CI,CI,CIGNA CORP NEW; C I G N A CORP; CIGNA CORP,,1982-04-08,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-52919-19820408,52919,MER,MER,MERRILL LYNCH PIERCE FENNER; MERRILL LYNCH & CO INC,,1982-04-08,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-39394-19820603,39394,OVT,OVT,OVERNITE TRANSPORTATION CO,,1982-06-03,1986-12-17,wrds,,,,,,OVT,auto,
permno-64311-19820603,64311,NSC,NSC,NORFOLK SOUTHERN CORP,,1982-06-03,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-56864-19820617,56864,GHB,GHB,HEILEMAN G BREWING INC,,1982-06-17,1987-12-30,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-22891-19820617,22891,MST,MST,MERCANTILE STORES INC,,1982-06-17,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-50404-19820624,50404,MCIC,MCIC,M C I COMMUNICATIONS CORP,,1982-06-24,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-15712-19820701,15712,CK,CK,COLLINS & AIKMAN CO; COLLINS & AIKMAN CORP,,1982-07-01,1986-12-17,wrds,,,,,,CK,auto,
permno-27749-19820812,27749,KEAR,"CTCO, KEAR",KEARNEY & TRECKER CORP; CROSS & TRECKER CORP,,1982-08-12,1991-10-31,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-46615-19820819,46615,CLO,CLO,COLECO INDUSTRIES INC,,1982-08-19,1988-07-13,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-55976-19820819,55976,WMT,WMT,WAL MART STORES INC; WALMART INC,,1982-08-19,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-43318-19820909,43318,LTC,LTC,LEASEWAY TRANSPORTATION CORP,,1982-09-09,1987-07-08,wrds,,,,,,LTC,auto,
permno-23990-19820916,23990,ROH,ROH,ROHM & HAAS CO,,1982-09-16,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-60206-19820916,60206,SNA,"SNAP, SNA",SNAP ON TOOLS CORP; SNAP ON INC,,1982-09-16,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-43350-19820916,43350,SWK,SWK,STANLEY WORKS; STANLEY BLACK & DECKER INC,,1982-09-16,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-39140-19821007,39140,CLN,CLN,COLEMAN INC,,1982-10-07,1989-04-26,wrds,,,,,,CLN,auto,
permno-36978-19821007,36978,STO,"SCC, STO",STONE CONTAINER CORP,,1982-10-07,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-29946-19821014,29946,BFD,"BF, BFD",BROWN FORMAN DISTILLERS CORP; BROWN FORMAN CORP; BROWN FORMAN INC,,1982-10-14,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-23253-19821021,23253,GRL,GRL,GENERAL INSTRUMENT CORP,,1982-10-21,1990-08-13,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-46594-19821111,46594,USH,USH,USLIFE CORP,,1982-11-11,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-14593-19821118,14593,AAPL,AAPL,APPLE COMPUTER INC; APPLE INC,,1982-11-18,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-34833-19821209,34833,OXY,OXY,OCCIDENTAL PETROLEUM CORP,,1982-12-09,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-27633-19821230,27633,R,"RDR, R",RYDER SYSTEMS INC,,1982-12-30,1996-01-02,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
permno-64629-19830103,64629,MDR,MDR,MCDERMOTT INTERNATIONAL INC,,1983-01-03,1996-01-02,wrds,,,,,,,reused_symbol_requires_override,"The symbol is used by multiple membership spells, so ticker-only quote APIs are ambiguous."
permno-56186-19830203,56186,SCV,SCV,S C A SERVICES INC,,1983-02-03,1984-10-03,wrds,,,,,,SCV,auto,
permno-55212-19830203,55212,SPXC,"SPW, SPXC",S P X TECHNOLOGIES INC; SEALED POWER CORP; S P X CORP,,1983-02-03,1995-07-12,wrds,,,,,,,ticker_history_requires_override,WRDS reports multiple symbols during the spell; a point-in-time quote symbol is not inferred automatically.
